key,section,hu_text,de_text,de_status
hard-fm:PILOT_HU.useCases.0,useCases.0,Irodaházak és üzleti központok tulajdonosai és üzemeltetői,Eigentümer und Betreiber von Bürogebäuden und Businesscentern,translated_draft
hard-fm:PILOT_HU.useCases.1,useCases.1,"Logisztikai, raktári és könnyűipari helyszínek összetett műszaki rendszerekkel","Logistik-, Lager- und Leichtindustriestandorte mit komplexen technischen Anlagen",translated_draft
hard-fm:PILOT_HU.useCases.2,useCases.2,"Egyhelyszínes üzemeltetők, akik egységes műszaki működési modellt keresnek","Betreiber einzelner Standorte, die ein einheitliches technisches Betriebsmodell suchen",translated_draft
hard-fm:PILOT_HU.useCases.3,useCases.3,"Több helyszínes portfóliók, ahol a széttagolt FM-szolgáltatói koordinációt kell összevonni","Portfolios mit mehreren Standorten, bei denen eine fragmentierte FM-Dienstleisterkoordination zusammenzuführen ist",translated_draft
hard-fm:PILOT_HU.useCases.4,useCases.4,"Helyszínek, ahol a Hard FM-nek a portaszolgálattal, őrzéssel vagy Soft FM-mel együtt kell működnie","Standorte, an denen Hard FM mit Pförtnerdienst, Objektschutz oder Soft FM zusammenarbeiten muss",translated_draft
hard-fm:hu.serviceDetail.includedEyebrow,included.eyebrow,TARTALOM,LEISTUNGSUMFANG,translated_draft
hard-fm:hu.serviceDetail.includedTitle,included.title,Mit tartalmaz,Was enthalten ist,translated_draft
hard-fm:PILOT_HU.includedItems.0,includedItems.0,Tervezett megelőző karbantartási ütemezés az egyeztetett eszközökre és rendszerekre,Geplante vorbeugende Instandhaltung mit Terminplan für die vereinbarten Anlagen und Systeme,translated_draft
hard-fm:PILOT_HU.includedItems.1,includedItems.1,Reaktív hibakezelés egyeztetett prioritási kategóriákkal,Reaktive Störungsbearbeitung mit vereinbarten Prioritätskategorien,translated_draft
hard-fm:PILOT_HU.includedItems.2,includedItems.2,"Dokumentált hibanapló, beavatkozási nyilvántartás és lezárási státusz","Dokumentiertes Störungsprotokoll, Maßnahmendokumentation und Abschlussstatus",translated_draft
hard-fm:PILOT_HU.includedItems.3,includedItems.3,"Szakcéges koordináció HVAC-, elektromos, vízvezeték- és felülvizsgálati feladatokhoz","Koordination von Fachfirmen für HLK-, Elektro-, Sanitär- und Prüfaufgaben",translated_draft
hard-fm:PILOT_HU.includedItems.4,includedItems.4,"Kötelező felülvizsgálatok koordinációja és dokumentációs támogatása, ha a scope tartalmazza","Koordination und Dokumentationsunterstützung der Pflichtprüfungen, sofern im Leistungsumfang enthalten",translated_draft
hard-fm:PILOT_HU.includedItems.5,includedItems.5,"Havi működési riport nyitott feladatokról, lezárt beavatkozásokról, visszatérő hibákról és fejlesztési pontokról","Monatlicher Betriebsbericht über offene Aufgaben, abgeschlossene Maßnahmen, wiederkehrende Störungen und Verbesserungspunkte",translated_draft
hard-fm:hu.serviceDetail.processEyebrow,process.eyebrow,FOLYAMAT,ABLAUF,translated_draft
hard-fm:hu.serviceDetail.processTitle,process.title,Hogyan indul az együttműködés,So startet die Zusammenarbeit,translated_draft
hard-fm:PILOT_HU.processSteps.0.title,processSteps.0.title,Eszköz- és állapotfelmérés,Anlagen- und Zustandsaufnahme,translated_draft
hard-fm:PILOT_HU.processSteps.0.body,processSteps.0.body,"Áttekintjük az egyeztetett eszközöket, rendszereket, műszaki állapotot, visszatérő hibákat és az érintett szolgáltatói kört.","Wir prüfen die vereinbarten Anlagen und Systeme, den technischen Zustand, wiederkehrende Störungen und den betroffenen Dienstleisterkreis.",translated_draft
hard-fm:PILOT_HU.processSteps.1.title,processSteps.1.title,PPM-ütemezés és prioritási kategóriák,PPM-Terminplan und Prioritätskategorien,translated_draft
hard-fm:PILOT_HU.processSteps.1.body,processSteps.1.body,"Az ügyféllel együtt meghatározzuk a megelőző karbantartási ütemezést, a hibabejelentési útvonalat és a reaktív feladatok prioritási kategóriáit.","Gemeinsam mit dem Kunden legen wir den Terminplan der vorbeugenden Instandhaltung, den Störungsmeldeweg und die Prioritätskategorien der reaktiven Aufgaben fest.",translated_draft
hard-fm:PILOT_HU.processSteps.2.title,processSteps.2.title,Mobilizáció és működési beállítás,Mobilisierung und betriebliche Einrichtung,translated_draft
hard-fm:PILOT_HU.processSteps.2.body,processSteps.2.body,"Rögzítjük a szolgáltatói felelősségeket, a szakcéges bevonás szabályait, az eszkalációs pontokat és az operatív kapcsolattartást.","Wir halten die Dienstleisterverantwortlichkeiten, die Regeln für die Einbindung von Fachfirmen, die Eskalationspunkte und die operativen Kontakte fest.",translated_draft
hard-fm:PILOT_HU.processSteps.3.title,processSteps.3.title,"Működtetés, naplózás és riportálás","Betrieb, Protokollierung und Berichtswesen",translated_draft
hard-fm:PILOT_HU.processSteps.3.body,processSteps.3.body,"A hibabejelentések, beavatkozások, státuszváltozások, lezárások és nyitott feladatok dokumentált hibanaplóban és havi riportban követhetők.","Störungsmeldungen, Maßnahmen, Statusänderungen, Abschlüsse und offene Aufgaben sind im dokumentierten Störungsprotokoll und im Monatsbericht nachvollziehbar.",translated_draft
hard-fm:PILOT_HU.processSteps.4.title,processSteps.4.title,Visszatérő hibák és fejlesztési pontok áttekintése,Überprüfung wiederkehrender Störungen und Verbesserungspunkte,translated_draft
hard-fm:PILOT_HU.processSteps.4.body,processSteps.4.body,"A riportok és tapasztalatok alapján áttekintjük a visszatérő hibákat, a nyitott kockázatokat és a következő fejlesztési pontokat.","Auf Grundlage der Berichte und Erfahrungen prüfen wir wiederkehrende Störungen, offene Risiken und die nächsten Verbesserungspunkte.",translated_draft
hard-fm:hu.serviceDetail.trustEyebrow,trust.eyebrow,MIÉRT BÍZHAT BENNÜNK,WARUM SIE UNS VERTRAUEN KÖNNEN,translated_draft
hard-fm:hu.serviceDetail.trustTitle,trust.title,Bizalmi elemek,Vertrauenselemente,translated_draft
hard-fm:PILOT_HU.trustItems.0.title,trustItems.0.title,Név szerinti operatív kapcsolattartó,Namentlich benannter operativer Ansprechpartner,translated_draft
hard-fm:PILOT_HU.trustItems.0.body,trustItems.0.body,"Az ügyfél név szerinti operatív kapcsolattartót kap a hibabejelentéshez, az eszkalációhoz, a szolgáltatói koordinációhoz és a riportáláshoz.","Der Kunde erhält einen namentlich benannten operativen Ansprechpartner für Störungsmeldungen, Eskalation, Dienstleisterkoordination und Berichtswesen.",translated_draft
hard-fm:PILOT_HU.trustItems.1.title,trustItems.1.title,Prioritásalapú reaktív hibakezelés,Prioritätsbasierte reaktive Störungsbearbeitung,translated_draft
hard-fm:PILOT_HU.trustItems.1.body,trustItems.1.body,"A reaktív feladatok a mobilizáció során egyeztetett prioritási kategóriák szerint kezelhetők, így a sürgős hibák, a rutin feladatok és a tervezett munkák eltérő kezelési úton futnak.","Reaktive Aufgaben können nach den in der Mobilisierung vereinbarten Prioritätskategorien bearbeitet werden, sodass dringende Störungen, Routineaufgaben und geplante Arbeiten über unterschiedliche Bearbeitungswege laufen.",translated_draft
hard-fm:PILOT_HU.trustItems.2.title,trustItems.2.title,Szakcéges koordináció,Koordination von Fachfirmen,translated_draft
hard-fm:PILOT_HU.trustItems.2.body,trustItems.2.body,"A HVAC-, elektromos, vízvezeték- és felülvizsgálati feladatok szakcégek bevonásával is teljesíthetők, az egyeztetett működési modell szerint koordinálva.","HLK-, Elektro-, Sanitär- und Prüfaufgaben können auch unter Einbindung von Fachfirmen erfüllt werden — koordiniert nach dem vereinbarten Betriebsmodell.",translated_draft
hard-fm:PILOT_HU.trustItems.3.title,trustItems.3.title,Dokumentált hibanapló és havi riport,Dokumentiertes Störungsprotokoll und Monatsbericht,translated_draft
hard-fm:PILOT_HU.trustItems.3.body,trustItems.3.body,"A hibabejelentések, beavatkozások, státuszváltozások és lezárások rögzítésre kerülnek, és havi működési riportban összegezhetők.","Störungsmeldungen, Maßnahmen, Statusänderungen und Abschlüsse werden erfasst und können im monatlichen Betriebsbericht zusammengefasst werden.",translated_draft
hard-fm:PILOT_HU.trustItems.4.title,trustItems.4.title,"Kapcsolódás portaszolgálathoz, őrzéshez és Soft FM-hez","Anbindung an Pförtnerdienst, Objektschutz und Soft FM",translated_draft
hard-fm:PILOT_HU.trustItems.4.body,trustItems.4.body,"Ha a Hard FM portaszolgálattal, élőerős őrzéssel vagy Soft FM-mel együtt működik, a riportálás, az eszkaláció és az operatív kapcsolattartási pontok az adott helyszínen összehangolhatók.","Arbeitet Hard FM mit Pförtnerdienst, Objektschutz oder Soft FM zusammen, lassen sich Berichtswesen, Eskalation und operative Kontaktpunkte am jeweiligen Standort aufeinander abstimmen.",translated_draft
hard-fm:hu.serviceDetail.faqEyebrow,faq.eyebrow,GYAKORI KÉRDÉSEK,HÄUFIGE FRAGEN,translated_draft
hard-fm:hu.serviceDetail.faqTitle,faq.title,Mit kérdeznek leggyakrabban,Was am häufigsten gefragt wird,translated_draft
hard-fm:PILOT_HU.faq.0.q,faq.0.q,Mit jelent a Hard FM?,Was bedeutet Hard FM?,translated_draft
hard-fm:PILOT_HU.faq.0.a,faq.0.a,"A Hard FM a helyszínek műszaki üzemeltetésének, karbantartási folyamatainak, hibabejelentéseinek és szolgáltatói egyeztetéseinek koordinált kezelését jelenti. A cél, hogy a műszaki működés átlátható és riportálható legyen.","Hard FM bezeichnet die koordinierte Steuerung des technischen Gebäudebetriebs, der Instandhaltungsprozesse, der Störungsmeldungen und der Dienstleisterabstimmung an den Standorten. Ziel ist ein transparenter und berichtsfähiger technischer Betrieb.",translated_draft
hard-fm:PILOT_HU.faq.1.q,faq.1.q,Miben különbözik a Hard FM a Soft FM-től?,Worin unterscheidet sich Hard FM von Soft FM?,translated_draft
hard-fm:PILOT_HU.faq.1.a,faq.1.a,"A Hard FM elsősorban műszaki, karbantartási és üzemeltetési folyamatokra fókuszál, míg a Soft FM inkább a napi működést támogató szolgáltatásokhoz, például takarításhoz, zöldterülethez vagy operatív támogatáshoz kapcsolódik. A két terület sok helyszínen együtt működik hatékonyan.","Hard FM konzentriert sich vor allem auf technische, Instandhaltungs- und Gebäudebetriebsprozesse, während Soft FM eher die täglichen unterstützenden Leistungen umfasst, etwa Reinigung, Grünflächen oder operative Unterstützung. An vielen Standorten arbeiten beide Bereiche effizient zusammen.",translated_draft
hard-fm:PILOT_HU.faq.2.q,faq.2.q,Kezelhetők hibabejelentések is?,Können auch Störungsmeldungen bearbeitet werden?,translated_draft
hard-fm:PILOT_HU.faq.2.a,faq.2.a,"Igen, a Hard FM része lehet a hibabejelentések fogadási, továbbítási, priorizálási és eszkalációs rendjének kialakítása. A pontos folyamatot a helyszíni igények és a szerződéses keretek alapján érdemes rögzíteni.","Ja, Teil des Hard FM kann die Gestaltung der Annahme, Weiterleitung, Priorisierung und Eskalation von Störungsmeldungen sein. Der genaue Prozess sollte auf Grundlage der Standortanforderungen und der vertraglichen Rahmenbedingungen festgelegt werden.",translated_draft
hard-fm:PILOT_HU.faq.3.q,faq.3.q,Avenir saját maga végez minden műszaki munkát?,Führt Avenir alle technischen Arbeiten selbst aus?,translated_draft
hard-fm:PILOT_HU.faq.3.a,faq.3.a,"A működés a feladat jellegétől és a szerződéses keretektől függ. A Hard FM szolgáltatás része lehet saját koordináció, kijelölt szolgáltatók bevonása, alvállalkozói egyeztetés vagy a megrendelő meglévő partnereinek koordinált kezelése.","Der Betrieb hängt von der Art der Aufgabe und den vertraglichen Rahmenbedingungen ab. Die Hard-FM-Leistung kann eigene Koordination, die Einbindung benannter Dienstleister, die Abstimmung mit Nachunternehmern oder die koordinierte Steuerung der bestehenden Partner des Auftraggebers umfassen.",translated_draft
hard-fm:PILOT_HU.faq.4.q,faq.4.q,Van garantált javítási idő?,Gibt es eine garantierte Reparaturzeit?,translated_draft
hard-fm:PILOT_HU.faq.4.a,faq.4.a,"A javítási vagy reagálási idő a helyszíntől, a feladat típusától, a hozzáférési feltételektől és a szükséges szakcégektől függ. Az Avenir a mobilizáció során prioritási kategóriákat tud meghatározni, hogy a sürgős hibák, a rutin feladatok és a tervezett karbantartás eltérő kezelési úton fusson, de ez nem jelent általános garantált javítási időt.","Die Reparatur- bzw. Reaktionszeit hängt vom Standort, der Aufgabenart, den Zugangsbedingungen und den erforderlichen Fachfirmen ab. Avenir kann in der Mobilisierung Prioritätskategorien festlegen, damit dringende Störungen, Routineaufgaben und geplante Instandhaltung über unterschiedliche Bearbeitungswege laufen — eine allgemeine garantierte Reparaturzeit bedeutet das jedoch nicht.",translated_draft
hard-fm:PILOT_HU.faq.5.q,faq.5.q,Kapunk riportot a műszaki feladatokról?,Erhalten wir einen Bericht über die technischen Aufgaben?,translated_draft
hard-fm:PILOT_HU.faq.5.a,faq.5.a,"Igen, a szolgáltatás része lehet egyeztetett riportálás. A riport tartalmazhatja a hibabejelentéseket, státuszokat, beavatkozásokat, lezárt feladatokat, visszatérő problémákat és fejlesztési javaslatokat.","Ja, Teil der Leistung kann ein vereinbartes Berichtswesen sein. Der Bericht kann Störungsmeldungen, Status, Maßnahmen, abgeschlossene Aufgaben, wiederkehrende Probleme und Verbesserungsvorschläge enthalten.",translated_draft
hard-fm:PILOT_HU.faq.6.q,faq.6.q,Mikor érdemes külön Hard FM folyamatot kialakítani?,Wann lohnt sich ein eigener Hard-FM-Prozess?,translated_draft
hard-fm:PILOT_HU.faq.6.a,faq.6.a,"Dedikált Hard FM folyamatot akkor érdemes kialakítani, ha a műszaki hibák, karbantartási feladatok, szakcégek és riportálás jelenleg eseti módon vagy több, egymástól leváló szolgáltatón keresztül működnek. A dedikált folyamat átláthatóbb hibautat, prioritási kategóriákat, státuszkövetést és riportálási ritmust ad az ügyfélnek.","Ein dedizierter Hard-FM-Prozess lohnt sich, wenn technische Störungen, Instandhaltungsaufgaben, Fachfirmen und Berichtswesen derzeit fallweise oder über mehrere, voneinander getrennte Dienstleister laufen. Der dedizierte Prozess gibt dem Kunden einen transparenteren Störungsweg, Prioritätskategorien, Statusverfolgung und einen festen Berichtsrhythmus.",translated_draft
hard-fm:PILOT_HU.faq.7.q,faq.7.q,Kapcsolódhat a Hard FM biztonsági vagy portaszolgálati működéshez?,Kann Hard FM an Sicherheits- oder Pförtnerprozesse angebunden werden?,translated_draft
hard-fm:PILOT_HU.faq.7.a,faq.7.a,"Igen. Sok helyszínen a porta, objektumőrzés vagy biztonságtechnikai működés észleli először a műszaki problémát. A Hard FM folyamat akkor működik jól, ha a jelzések, felelősök, szolgáltatók és eszkalációs pontok össze vannak hangolva.","Ja. An vielen Standorten erkennt die Pforte, der Objektschutz oder der sicherheitstechnische Betrieb ein technisches Problem zuerst. Der Hard-FM-Prozess funktioniert gut, wenn Meldungen, Verantwortliche, Dienstleister und Eskalationspunkte aufeinander abgestimmt sind.",translated_draft
hard-fm:hu.serviceDetail.relatedEyebrow,related.eyebrow,MÉG AZ AVENIRTŐL,WEITERES VON AVENIR,translated_draft
